Pkey,AreaID,UploadTime,SystemTime,Class,LastEndTime,StartTime,EndTime,Partnum,Lotnum,Layer,ProcName,EQID,MachineNo,IType,Inputpcs,Outputpcs,WID,User,OP,Remark,NCN,Version,Flag,Count,CreateTime,Enable
1611,39,2024-01-13 12:43:34.000,2024-01-13 10:34:47.737,D,1900-01-01 00:00:00.000,2024-01-13 11:01:42.000,2024-01-13 11:28:05.127,PEIMT03A02,241D3006-01-00,-Outer,IMT1PRE1,H3 表面前處理線,IMTPRE1033,E4_實驗4,30,30,47788,"林英智              ",10300,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1612,39,2024-01-14 06:19:22.000,2024-01-13 20:32:03.997,N,2024-01-13 06:45:00.000,2024-01-13 20:34:45.000,2024-01-14 06:16:50.243,2231551A02,23CB3015-06-00,-Outer,IMT1PRE1,H3 表面前處理線,IMTPRE1033,C_量產,48,48,47788,"林英智              ",79028,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1615,22,2024-01-13 10:51:35.000,2024-01-13 07:02:03.747,N,2024-01-13 07:02:00.000,2024-01-13 07:02:50.000,2024-01-13 10:28:19.580,5143Q04A01,23BL3013-01-00,-Outer,SMK1PTR1,H3 SM RC#8/RC#9,SMKPTR1043,ES_實驗樣品,3,3,77935,"丹唯                ",78509,N/A,NULL,2.0.23.12.25.1,1,0,NULL,1
1616,70,2024-01-20 16:42:13.000,2024-01-13 07:01:40.957,D,2024-01-13 07:01:00.000,2024-01-13 08:44:03.000,2024-01-13 10:28:16.373,3262019A07,23CT3036-02-00,-L8L13,LTH1UDI1,H3 SAPCF LDI #06,LTHEXP2063,C_量產,48,48,25401,"何宜穎              ",27002,-,NULL,2.0.23.12.25.1,1,0,NULL,1
1618,55,2024-01-18 12:16:37.000,2024-01-13 08:27:27.867,D,1900-01-01 00:00:00.000,2024-01-13 08:43:26.000,2024-01-13 10:09:35.490,2231551A02,23CP3035-01-00,-Outer,ABF1PRC1,H3 無塵室精密熱風烤箱 #12-B1,ABFPRC1103,C_量產,48,48,79154,"木利諾              ",木利諾,OK,NULL,2.0.23.12.25.1,1,0,NULL,1
1619,55,2024-01-18 12:16:37.000,2024-01-13 07:03:56.917,D,1900-01-01 00:00:00.000,2024-01-13 07:55:22.000,2024-01-13 09:16:16.187,3262019A07,23C63013-03-00,-L4L17,ABF1PRC1,H3 無塵室精密熱風烤箱 #17-B1,ABFPRC1273,C_量產,48,48,Z0216,"藍帝                ",藍帝,OK,NULL,2.0.23.12.25.1,1,0,NULL,1
1620,56,2024-01-15 16:18:42.000,2024-01-13 08:02:16.940,D,2024-01-13 07:09:00.000,2024-01-13 08:20:22.000,2024-01-13 11:40:34.927,2231551A02,24153010-04-00,-L5L6,ABF1ABF1,H3 真空壓合機 #15,ABFABF1113,C_量產,48,48,Z0250,"尼爾門              ",尼爾門,OK,NULL,2.0.23.12.15.1,1,0,NULL,1
1621,5,2024-01-13 16:19:21.000,2024-01-13 10:51:08.787,D,2024-01-13 07:09:00.000,2024-01-13 15:52:30.000,2024-01-13 16:18:08.530,2231551A02,24193005-05-00,-L5L6,PTH1ECU1,H3 PTH水平線,PTHECU1013,C_量產,48,48,48466,"游志斌              ",48466,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1624,6,2024-01-13 14:17:27.000,2024-01-13 07:23:53.550,D,2024-01-13 07:23:00.000,2024-01-13 12:55:59.000,2024-01-13 14:01:36.370,2231541A02,241A3002-01-00,-L4L5,PTH1PCU1,H3 CU PLATING LINE,PTHPCU1013,C_量產,48,48,48466,"游志斌              ",55250,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1625,55,2024-01-18 12:16:37.000,2024-01-13 07:50:00.693,D,1900-01-01 00:00:00.000,2024-01-13 07:55:56.000,2024-01-13 09:23:10.263,2490Y14B03,23CR3032-03-00,-L3L10,ABF1PRC1,H3 無塵室精密熱風烤箱 #18-B2,ABFPRC1303,C_量產,47,47,Z0216,"藍帝                ",藍帝,OK,NULL,2.0.23.12.25.1,1,0,NULL,1
1627,9,2024-01-14 08:53:24.000,2024-01-13 07:36:50.717,D,2024-01-13 07:29:00.000,2024-01-13 08:41:24.000,2024-01-13 11:21:58.363,3262019A07,241A3012-01-00,-L10L11,PLG1VCP1,H3 真空塞孔 #03,PLGVCP1033,QC_急單量產,48,48,48167,"張昱竣              ",25756,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1628,6,2024-01-13 10:14:57.000,2024-01-13 07:36:15.927,D,2024-01-13 07:36:00.000,2024-01-13 08:13:44.000,2024-01-13 10:07:54.230,2231551A02,24193005-04-00,-L5L6,PTH1PCU1,H3 CU PLATING LINE,PTHPCU1013,C_量產,48,48,48466,"游志斌              ",55250,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1631,65,2024-01-13 11:23:59.000,2024-01-13 01:26:55.700,D,2024-01-13 00:15:00.000,2024-01-13 10:26:38.000,2024-01-13 10:50:02.773,2231551A02,23CT3025-03-00,-L3L8,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,C_量產,48,47,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1633,65,2024-01-13 14:05:36.000,2024-01-13 04:01:23.300,D,2024-01-13 03:16:00.000,2024-01-13 13:00:20.000,2024-01-13 13:24:26.857,2231541A02,23CQ3022-01-00,-Outer,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,C_量產,30,29,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1637,67,2024-01-13 13:15:31.000,2024-01-13 07:45:33.310,D,2024-01-13 07:45:00.000,2024-01-13 10:13:12.000,2024-01-13 10:58:06.673,2231551A02,23CT3020-02-00,-L3L8,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1638,67,2024-01-15 17:00:25.000,2024-01-13 07:45:28.517,D,2024-01-13 07:45:00.000,2024-01-15 16:33:43.000,2024-01-15 17:00:13.410,PELDI31A01,24153015-01-00,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,48,6,48310,"杜志仁              ",48310,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1639,67,2024-01-13 13:15:31.000,2024-01-13 07:45:00.000,D,2024-01-13 07:45:00.000,2024-01-13 09:30:00.000,2024-01-13 10:04:00.000,3262019A07,23BO3017-04-00,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,C_量產,47,47,48310,杜志仁,10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1640,67,2024-01-13 13:15:31.000,2024-01-13 07:45:13.250,D,2024-01-13 07:45:00.000,2024-01-13 10:47:37.000,2024-01-13 11:31:40.283,2231551A02,23CQ3006-02-00,-L2L9,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1641,67,2024-01-13 17:13:16.000,2024-01-13 07:45:38.310,D,2024-01-13 07:45:00.000,2024-01-13 11:31:36.000,2024-01-13 12:07:56.603,2231585A01,23CR3017-01-00,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,QS_急料樣品,3,3,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1642,67,2024-01-13 13:15:31.000,2024-01-13 07:45:18.503,D,2024-01-13 07:45:00.000,2024-01-13 10:36:34.000,2024-01-13 11:31:51.637,5192670B02,23CP3034-02-00,-L3L12,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,C_量產,16,16,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1643,7,2024-01-13 10:05:50.000,2024-01-13 07:47:22.850,D,2024-01-13 07:47:00.000,2024-01-13 07:50:23.000,2024-01-13 08:52:10.163,3848029B02,24193021-01-00,-L10L11,PLG1ANL1,H3 DVCP後烘烤烤箱 #01-B1,PTHPOS1043,C_量產,48,48,47370,"張春生              ",47370,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1669,55,2024-01-18 12:16:37.000,2024-01-13 08:14:57.393,D,1900-01-01 00:00:00.000,2024-01-13 08:16:20.000,2024-01-13 09:35:00.060,3262019A07,23C13006-01-00,-L2L19,ABF1PRC1,H3 無塵室精密熱風烤箱 #16-B1,ABFPRC1253,C_量產,48,48,Z0216,"藍帝                ",藍帝,OK,NULL,2.0.23.12.25.1,1,0,NULL,1
1670,64,2024-01-13 13:26:25.000,2024-01-13 08:22:21.863,D,2024-01-13 07:52:00.000,2024-01-13 09:21:48.000,2024-01-13 10:20:38.347,2231551A02,23CM3033-05-00,-Outer,SAP1NOV1,H3 SAPCF OVEN #07-左下,SAPNOV1163,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1671,64,2024-01-13 13:31:27.000,2024-01-13 08:22:28.543,D,2024-01-13 07:52:00.000,2024-01-13 09:22:57.000,2024-01-13 10:20:19.727,2231551A02,23CM3039-05-00,-Outer,SAP1NOV1,H3 SAPCF OVEN #07-右下,SAPNOV1183,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1674,8,2024-01-21 16:07:31.000,2024-01-13 08:33:16.870,D,2024-01-13 06:22:00.000,2024-01-13 08:40:33.000,2024-01-13 09:05:15.353,2231551A02,24193005-06-00,-L5L6,PLG1PTR1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,48,48,48167,"張昱竣              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1675,8,2024-01-21 16:07:31.000,2024-01-13 10:17:38.883,D,2024-01-13 06:53:00.000,2024-01-13 10:19:21.000,2024-01-13 11:20:18.430,2231551A02,241A3001-01-00,-L5L6,PLG1PTR1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,48,48,48167,"張昱竣              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1676,8,2024-01-21 16:07:31.000,2024-01-13 08:57:34.820,D,2024-01-13 07:35:00.000,2024-01-13 08:58:39.000,2024-01-13 09:23:30.410,2231551A02,241A3001-03-00,-L5L6,PLG1PTR1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,48,48,48167,"張昱竣              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1677,8,2024-01-22 01:18:18.000,2024-01-13 10:56:26.660,D,1900-01-01 00:00:00.000,2024-01-13 11:10:53.403,2024-01-13 12:21:59.790,2462W59M08,24141022-05-00,-Outer,PLG1SPS1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,12,12,49021,"賴彥志              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1678,8,2024-01-22 01:18:18.000,2024-01-13 10:56:30.177,D,1900-01-01 00:00:00.000,2024-01-13 11:10:48.007,2024-01-13 12:21:46.207,5131719G04,24151020-01-00,-Outer,PLG1SPS1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,34,34,49021,"賴彥志              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1679,8,2024-01-22 01:18:18.000,2024-01-13 10:56:22.997,D,1900-01-01 00:00:00.000,2024-01-13 11:10:58.707,2024-01-13 12:22:13.357,5143875B07,24191032-01-00,-Outer,PLG1SPS1,H3 PLUGGING IN CZ,PLGPTR1013,C_量產,40,40,49021,"賴彥志              ",Z1090,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1682,6,2024-01-13 10:45:28.000,2024-01-13 07:58:49.097,D,2024-01-13 07:58:00.000,2024-01-13 08:49:00.000,2024-01-13 10:35:37.690,2231551A02,241A3001-06-00,-L5L6,PTH1PCU1,H3 CU PLATING LINE,PTHPCU1013,C_量產,48,48,48466,"游志斌              ",55250,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1683,19,2024-01-15 11:58:35.000,2024-01-15 09:04:12.167,D,2024-01-13 06:27:00.000,2024-01-15 10:36:12.000,2024-01-15 11:00:30.017,2231551A02,23CM3018-01-00,-Outer,SMK1CLN1,H3 SMK 超音波水洗 #01,SMKCLN1013,C_量產,48,48,48199,"鄧守為              ",Z1221,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1684,19,2024-01-15 11:58:35.000,2024-01-15 08:47:37.237,D,2024-01-13 06:17:00.000,2024-01-15 09:16:49.000,2024-01-15 09:41:10.573,2231551A02,23CM3018-03-00,-Outer,SMK1CLN1,H3 SMK 超音波水洗 #01,SMKCLN1013,C_量產,48,48,48199,"鄧守為              ",Z1221,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1685,6,2024-01-13 11:15:54.000,2024-01-13 08:14:12.530,D,2024-01-13 08:14:00.000,2024-01-13 09:24:00.000,2024-01-13 11:10:26.283,2231551A02,241A3001-04-00,-L5L6,PTH1PCU1,H3 CU PLATING LINE,PTHPCU1013,C_量產,48,48,48466,"游志斌              ",55250,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1687,55,2024-01-18 12:16:37.000,2024-01-13 08:28:42.243,D,1900-01-01 00:00:00.000,2024-01-13 08:46:09.000,2024-01-13 10:03:38.813,2231551A02,24123017-04-00,-L4L7,ABF1PRC1,H3 無塵室精密熱風烤箱 #11-B1,ABFPRC1093,C_量產,48,48,79154,"木利諾              ",木利諾,OK,NULL,2.0.23.12.25.1,1,0,NULL,1
1688,64,2024-01-13 13:26:25.000,2024-01-13 09:02:20.707,D,2024-01-13 08:28:00.000,2024-01-13 09:21:00.000,2024-01-13 10:20:28.863,2231551A02,23CQ3006-03-00,-L2L9,SAP1NOV1,H3 SAPCF OVEN #07-左上,SAPNOV1153,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1690,64,2024-01-13 13:31:27.000,2024-01-13 09:03:40.530,D,2024-01-13 08:29:00.000,2024-01-13 09:27:07.000,2024-01-13 10:20:06.123,3262019A07,23CT3009-01-00,-L7L14,SAP1NOV1,H3 SAPCF OVEN #06-左上,SAPNOV1113,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1691,64,2024-01-13 13:26:25.000,2024-01-13 08:59:23.853,D,2024-01-13 08:29:00.000,2024-01-13 09:31:32.000,2024-01-13 10:20:46.597,2231541A02,23CT3010-03-00,-Outer,SAP1NOV1,H3 SAPCF OVEN #08-左上,SAPNOV1193,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1692,19,2024-01-14 16:06:22.000,2024-01-14 11:54:42.933,D,2024-01-13 06:29:00.000,2024-01-14 12:19:47.000,2024-01-14 12:33:21.423,2287046A02,23C73009-01-02,-Outer,SMK1CLN1,H3 SMK 超音波水洗 #01,SMKCLN1013,QS_急料樣品,1,1,48199,"鄧守為              ",78073,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1693,67,2024-01-15 10:09:56.000,2024-01-15 09:03:09.180,D,1900-01-01 00:00:00.000,2024-01-15 09:03:42.247,2024-01-15 09:28:12.490,PELDI31A01,24153015-01-01,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,6,6,25052,"邱弘毅              ",48310,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1694,67,2024-01-16 09:22:58.000,2024-01-16 08:58:18.957,D,1900-01-01 00:00:00.000,2024-01-16 08:58:51.913,2024-01-16 09:22:19.323,PELDI31A01,24153015-01-02,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,3,3,47680,"劉國彬              ",13574,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1695,67,2024-01-16 09:58:24.000,2024-01-16 09:24:01.050,D,1900-01-01 00:00:00.000,2024-01-16 09:24:02.760,2024-01-16 09:53:46.043,PELDI31A01,24153015-01-03,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,25052,"邱弘毅              ",13574,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1696,67,2024-01-17 10:05:59.000,2024-01-17 08:36:23.487,D,1900-01-01 00:00:00.000,2024-01-17 09:22:05.000,2024-01-17 09:49:23.220,PELDI31A01,24153015-01-04,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,3,3,48310,"杜志仁              ",13574,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1697,67,2024-01-17 10:05:59.000,2024-01-17 08:36:25.647,D,1900-01-01 00:00:00.000,2024-01-17 09:12:48.000,2024-01-17 09:35:22.550,PELDI31A01,24153015-01-05,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",13574,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1698,67,2024-01-17 16:43:42.000,2024-01-17 08:36:27.790,D,1900-01-01 00:00:00.000,2024-01-17 14:57:32.000,2024-01-17 15:27:17.643,PELDI31A01,24153015-01-06,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",11420,-,NULL,2.0.23.11.27.1,1,0,NULL,1
1699,67,2024-01-18 10:03:05.000,2024-01-17 08:36:30.307,D,1900-01-01 00:00:00.000,2024-01-18 09:29:27.000,2024-01-18 09:59:58.257,PELDI31A01,24153015-01-07,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,3,3,48310,"杜志仁              ",13574,-,NULL,2.0.23.11.27.1,1,0,NULL,1
1700,67,2024-01-18 10:03:05.000,2024-01-17 08:36:32.487,D,1900-01-01 00:00:00.000,2024-01-18 09:26:14.000,2024-01-18 09:59:47.000,PELDI31A01,24153015-01-08,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",13574,-,NULL,2.0.23.11.27.1,1,0,NULL,1
1701,67,2024-01-19 13:43:07.000,2024-01-17 08:36:38.950,D,1900-01-01 00:00:00.000,2024-01-19 11:46:35.000,2024-01-19 12:07:42.710,PELDI31A01,24153015-01-09,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,3,3,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1702,67,2024-01-19 22:34:07.000,2024-01-17 08:36:41.753,N,1900-01-01 00:00:00.000,2024-01-19 22:06:07.000,2024-01-19 22:27:46.393,PELDI31A01,24153015-01-10,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",25755,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1703,67,2024-01-20 10:43:35.000,2024-01-17 08:36:43.847,D,1900-01-01 00:00:00.000,2024-01-20 10:18:28.283,2024-01-20 10:41:02.193,PELDI31A01,24153015-01-11,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #03,LTHACD1023,E3_實驗3,3,3,48310,"杜志仁              ",13574,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1704,67,2024-01-21 10:43:38.000,2024-01-17 08:36:46.367,D,1900-01-01 00:00:00.000,2024-01-21 09:00:15.000,2024-01-21 09:24:54.927,PELDI31A01,24153015-01-12,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",48310,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1705,67,2024-01-20 10:43:35.000,2024-01-17 08:36:48.910,D,1900-01-01 00:00:00.000,2024-01-20 10:03:35.000,2024-01-20 10:29:50.213,PELDI31A01,24153015-01-13,-Outer,LTH1ACD1,H3 SAPCF 壓膜前處理線 #04,LTHACD1033,E3_實驗3,3,3,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1721,19,2024-01-16 07:18:15.000,2024-01-16 01:37:37.580,N,2024-01-13 04:05:00.000,2024-01-16 02:10:22.000,2024-01-16 02:31:52.503,2231551A02,23CL3010-05-00,-Outer,SMK1CLN1,H3 SMK 超音波水洗 #01,SMKCLN1013,C_量產,48,48,48199,"鄧守為              ",Z1349,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1722,19,2024-01-15 17:37:46.000,2024-01-15 16:27:52.023,D,2024-01-13 04:36:00.000,2024-01-15 16:40:36.000,2024-01-15 17:06:54.903,2231551A02,23CM3018-04-00,-Outer,SMK1CLN1,H3 SMK 超音波水洗 #01,SMKCLN1013,C_量產,48,48,48199,"鄧守為              ",Z1221,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1727,56,2024-01-22 19:02:22.000,2024-01-13 09:19:46.490,D,2024-01-13 08:45:00.000,2024-01-13 10:02:59.000,2024-01-13 11:35:17.150,2287063A01,24153003-01-00,-L6L7,ABF1ABF1,H3 真空壓合機 #18,ABFABF1143,QS_急料樣品,42,42,79588,"威申                ",威申,OK,NULL,2.0.23.12.15.1,1,0,NULL,1
1728,28,2024-01-13 14:22:30.000,2024-01-13 08:50:49.620,D,2024-01-13 08:50:00.000,2024-01-13 11:09:33.000,2024-01-13 11:32:46.763,2287046A02,23C73009-01-01,-Outer,SMK1UDI1,H3 DI曝光機#02,SMKEXP2023,QS_急料樣品,1,1,23425,"劉氏鳳              ",氏鳳,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1732,42,2024-01-13 19:08:30.000,2024-01-13 10:50:46.643,D,2024-01-13 08:56:00.000,2024-01-13 12:50:19.000,2024-01-13 13:27:49.577,2231510B04,23CF3020-02-00,-Outer,IMT1DSC1,H3 DESCUM LINE #01,IMTDSC1013,C_量產,48,48,48205,"詹耀仁              ",50715,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1733,42,2024-01-13 19:08:30.000,2024-01-13 10:50:54.070,D,2024-01-13 08:55:00.000,2024-01-13 13:09:24.000,2024-01-13 13:39:09.267,2231541A02,23CF3022-06-00,-Outer,IMT1DSC1,H3 DESCUM LINE #01,IMTDSC1013,C_量產,48,48,48205,"詹耀仁              ",50715,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1734,42,2024-01-13 19:08:30.000,2024-01-13 10:39:44.150,D,2024-01-13 08:55:00.000,2024-01-13 11:21:16.000,2024-01-13 11:46:40.627,2613108H03,23CP3025-01-00,-Outer,IMT1DSC1,H3 DESCUM LINE #01,IMTDSC1013,C_量產,30,30,48205,"詹耀仁              ",50715,NULL,NULL,2.0.23.12.25.1,1,0,NULL,1
1736,65,2024-01-13 11:23:59.000,2024-01-13 08:55:50.300,D,2024-01-13 07:34:00.000,2024-01-13 09:01:44.000,2024-01-13 09:26:18.840,PEEXP76A04,23CR3023-01-04,-Outer,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,E3_實驗3,1,1,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1737,65,2024-01-13 11:23:59.000,2024-01-13 08:55:40.443,D,2024-01-13 07:34:00.000,2024-01-13 09:01:18.000,2024-01-13 09:26:11.100,PEEXP79A01,24133019-02-00,-Outer,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,E3_實驗3,1,1,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1738,65,2024-01-13 11:23:59.000,2024-01-13 08:55:57.980,D,2024-01-13 07:31:00.000,2024-01-13 09:02:11.000,2024-01-13 09:26:26.417,PEEXP75A04,23C53028-01-03,-Outer,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,E3_實驗3,1,1,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1739,65,2024-01-13 11:23:59.000,2024-01-13 08:56:14.650,D,2024-01-13 07:31:00.000,2024-01-13 10:16:45.000,2024-01-13 10:42:08.940,3415005B01,24123015-01-00,-L4L9,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,QS_急料樣品,12,12,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1740,65,2024-01-13 11:23:59.000,2024-01-13 08:56:06.403,D,2024-01-13 07:31:00.000,2024-01-13 09:03:04.000,2024-01-13 09:26:36.357,3415005B01,23CQ3021-01-00,-L3L10,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,ES_實驗樣品,3,3,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1741,65,2024-01-13 11:22:11.000,2024-01-13 08:56:24.330,D,2024-01-13 08:01:00.000,2024-01-13 09:04:59.000,2024-01-13 09:26:44.270,2147092H04,24153012-02-00,-L4L7,LTH1ACD1,H3 SAPCF壓膜前處理線 #01,LTHACD1013,C_量產,36,36,48157,"黃益宏              ",黃益宏,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1742,64,2024-01-13 13:26:25.000,2024-01-13 09:15:10.597,D,2024-01-13 08:58:00.000,2024-01-13 11:03:08.000,2024-01-13 11:59:49.203,2231541A02,24143010-03-00,-L3L6,SAP1NOV1,H3 SAPCF OVEN #07-左上,SAPNOV1153,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1747,39,2024-01-14 06:19:22.000,2024-01-13 22:21:15.120,N,1900-01-01 00:00:00.000,2024-01-13 22:21:55.000,2024-01-13 22:54:57.797,PEIMT03A02,241D3007-01-00,-Outer,IMT1PRE1,H3 表面前處理線,IMTPRE1033,E4_實驗4,40,40,47788,"林英智              ",79028,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1748,39,2024-01-14 06:19:22.000,2024-01-13 22:33:02.843,N,1900-01-01 00:00:00.000,2024-01-13 22:38:15.000,2024-01-14 01:10:16.150,PEIMT03A02,241D3008-01-00,-Outer,IMT1PRE1,H3 表面前處理線,IMTPRE1033,E4_實驗4,40,40,47788,"林英智              ",79028,NA,NULL,2.0.23.12.25.1,1,0,NULL,1
1749,64,2024-01-13 13:31:27.000,2024-01-13 09:09:16.570,D,2024-01-13 08:59:00.000,2024-01-13 09:29:31.000,2024-01-13 10:19:43.310,2231541A02,24133026-02-00,-L2L7,SAP1NOV1,H3 SAPCF OVEN #06-右上,SAPNOV1133,C_量產,24,24,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1750,64,2024-01-13 13:31:27.000,2024-01-13 09:10:14.853,D,2024-01-13 09:01:00.000,2024-01-13 09:28:10.000,2024-01-13 10:19:56.183,2811X20B01,23CF3035-01-00,-Outer,SAP1NOV1,H3 SAPCF OVEN #06-左下,SAPNOV1123,QS_急料樣品,12,12,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
1751,64,2024-01-13 13:26:25.000,2024-01-13 10:48:34.933,D,2024-01-13 09:00:00.000,2024-01-13 11:03:41.000,2024-01-13 11:59:53.807,2231551A02,23CS3011-03-00,-L2L9,SAP1NOV1,H3 SAPCF OVEN #07-左下,SAPNOV1163,C_量產,48,48,48310,"杜志仁              ",10602,NULL,NULL,2.0.23.11.27.1,1,0,NULL,1
